,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
211999,89a1ffac-7886-46b0-8ad9-623311af7dd4,22,10,1,21,21,5,1,7120,35,False,0,0,0,0
212000,8a022f98-f773-4ade-8e6f-983fa3e18c34,22,10,0,21,22,7,1,71200,35,False,0,1,0,2
212001,c0bbd7d5-c9e6-4deb-9fb4-2b4e4bbd7f5e,0,10,0,22,11,8,1,51100,30,False,0,0,0,0
212002,b19914a8-b95c-4435-ba3c-77b9204bcf52,0,10,0,20,12,3,0,6110,34,False,0,1,1,0
212003,accb061f-44f1-4460-8e45-0df9820c82fb,0,10,0,22,21,7,0,3120,30,False,0,0,0,2
212004,bd7160ab-8611-4eb7-be81-09c63f6f95e8,22,10,1,21,12,7,0,7110,33,False,0,0,0,0
212005,317323d4-a1b3-455e-9e6f-6aee4794dbb5,11,10,0,20,12,3,1,52100,33,False,0,0,0,0
212006,c00f5759-95af-481c-8efa-cf2b9d0c1bd7,22,10,0,20,11,5,1,31100,30,False,0,0,0,0
212007,a2c20652-707e-48a2-b496-519d6b4705ae,0,10,1,21,22,5,0,3120,31,False,0,1,0,0
212008,d5fc89f3-7be4-4c9c-8d09-2e8c9fea48d2,0,10,0,21,11,3,1,42100,34,False,0,0,0,0
212009,26c6e65c-f38b-4323-a141-b05e9a829ffd,0,10,0,21,22,4,0,72200,35,False,0,0,1,0
212010,20073496-cc89-4a85-a588-8d0ddcee0d96,0,10,1,21,21,8,0,4120,31,False,0,0,0,0
212011,e88aab79-b3d4-4d9d-a7e3-2d85b56ff05c,22,10,1,20,21,7,0,62100,31,False,0,0,0,0
212012,78291c28-448c-44eb-9638-b980b255084e,22,10,1,22,12,5,1,4120,33,False,0,0,0,0
212013,072d7bf7-d9a7-4181-b3b9-57cac7928765,0,10,1,20,11,5,0,72200,35,False,0,0,0,0
212014,effa1f30-cb46-4295-b9fc-1383ed2083e2,12,10,0,20,11,3,1,6220,34,False,0,0,1,0
212015,86c93441-86c2-4839-8945-e9e274863cbf,21,10,0,20,21,6,0,6120,35,False,0,1,0,0
212016,b49087b2-6afa-47f0-9305-b5298acbd9ca,0,10,1,21,22,8,1,31200,35,False,0,1,0,0
212017,835ae5fd-efad-4f32-a913-bff06b8c3f52,0,10,1,20,12,8,1,7220,36,False,0,0,1,0
212018,3ea0ffd9-7146-4503-b69c-99bb5f50b5da,22,10,0,22,12,8,0,3210,33,False,0,0,1,0
212019,8936ab86-fcd5-48a9-888f-d434e0976cf9,12,10,1,21,11,7,0,52200,32,False,0,0,0,2
212020,5d6918c1-3623-4a64-b622-44d52ea16b74,12,10,1,22,21,5,0,22200,31,False,0,0,0,0
212021,83ae531b-1f36-43cf-8b39-8a559574edb1,12,10,0,21,22,7,1,41100,34,False,0,0,0,0
212022,05cf03a2-2626-4a43-b41a-8bd23815f22f,22,10,0,22,21,5,0,22200,31,False,0,0,1,0
212023,ce84f561-2e13-48c4-b125-bb678f81f92f,0,10,0,22,21,5,0,3220,33,False,0,0,0,2
212024,ab8dfc80-5d85-4ab4-8212-08af7e8bc88f,0,10,0,22,12,8,0,31200,35,False,0,0,0,0
212025,36e45b4a-d776-4905-b9aa-7a4c500d13c6,0,10,0,21,21,4,1,71200,36,False,0,0,0,0
212026,7f526b26-2e40-4e91-8655-f58d94b612b1,12,10,1,22,11,8,0,42200,31,False,0,0,0,2
212027,4de47a1e-8866-4eda-aa22-f761ff9f061f,11,10,0,20,12,6,1,5120,30,False,0,0,0,2
212028,eaeadbe1-f1a8-4bac-ba86-25acc3ac534a,0,10,1,20,21,4,1,42200,32,False,0,0,0,0
212029,86c8f244-56d3-4aac-89db-46641f6e43ed,0,10,0,21,21,3,1,7120,35,False,0,0,0,0
212030,dfbe97f2-4b0c-4721-90bf-7fe5946423b3,0,10,1,20,12,6,1,7210,36,False,0,0,1,1
212031,989a459f-1d52-414f-bee1-b2cbfce05732,11,10,1,22,21,8,1,4120,31,False,0,0,0,0
212032,16b11f84-bf74-4f36-a5a7-b103e3285569,0,10,0,22,21,4,1,42200,36,False,0,1,0,1
212033,0284816d-66d2-4e87-91eb-3cb46e8db43d,0,10,1,21,12,8,0,6210,34,False,0,0,0,0
