user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
b9e74bd0-01b9-4420-92bc-3214194ce918,proj74,,planner,,proj62task1propa,dept5,True,task,proj74,dept5,2,False,proj71task1propa,setSchedule,True
e0dd9bee-bd3f-48e7-83c6-748a647a53e7,proj74,,planner,1,proj73task1a,dept2,False,task,proj74,dept2,2,False,proj71task1propa,setSchedule,True
1100f8a0-de67-4ab4-b1aa-46860edf26b4,proj72,proj72,planner,,proj72task2propa,,True,budget,proj72,dept1,,False,proj73task2a,write,True
10053bd1-c3bc-423e-930e-7b90055edc55,proj74,,planner,,proj73task1a,,True,schedule,proj74,dept5,,True,proj62task2a,write,True
8506c8fa-4d4c-4a11-99d1-5a04dd361cea,proj74,proj74,planner,,proj71task2a,dept1,True,schedule,proj74,dept5,2,False,proj73task2a,read,True
b26fc284-2834-4163-a5fe-8e796dd53797,proj74,proj74,planner,,proj72task1a,dept5,False,schedule,proj74,dept5,1,False,proj72task2a,write,True
e9c20774-81cb-4dd4-8960-40c1491c384f,proj71,proj71,planner,,proj72task1a,,True,budget,proj71,dept4,,False,proj72task1a,read,True
35e50b52-5fac-458d-9d88-4eda184d5a85,proj74,proj74,planner,1,proj71task1a,,True,schedule,proj74,dept1,2,False,proj71task1propa,read,True
b69f2b80-bed9-462d-a168-8a57a6b0eb07,proj72,proj72,planner,1,proj62task2a,dept6,False,task,proj72,dept6,2,False,proj62task2propa,read,True
a424a7eb-d2f3-4dd8-968b-29d46392ca16,proj72,proj72,planner,,proj73task2propa,,False,schedule,proj72,dept4,1,False,proj72task2a,read,True
aa5e7689-9260-4747-bd77-50f0009e237e,proj73,proj73,planner,,proj62task2a,,True,schedule,proj73,dept5,,False,proj62task1propa,write,True
da138200-5d1b-4ac1-8530-d587d92e99ae,proj72,proj72,planner,,proj72task2a,dept1,True,budget,proj72,dept4,1,True,proj71task2a,write,True
139904bf-3c51-4e7e-b0bc-0228e15844ce,proj73,,planner,2,proj73task2a,dept6,False,task,proj73,dept3,,True,proj73task1a,setSchedule,True
416e729b-89c8-4e90-87c8-c207d128d795,proj74,,planner,1,proj62task1propa,dept2,True,task,proj74,dept4,1,False,proj72task2a,setSchedule,True
42b3e1d6-3665-478f-9071-4b1de5ced83b,proj71,,planner,1,proj71task1a,,False,schedule,proj71,dept3,1,True,proj71task2propa,read,True
776c90dc-dbde-4602-a997-02a08ecdbaca,proj71,,planner,1,proj73task2a,dept2,True,task,proj71,dept3,,True,proj73task1propa,setSchedule,True
1cdc9c46-f720-47b5-b864-274aca8087ad,proj74,,planner,1,proj73task2propa,,True,task,proj74,dept3,,False,proj62task2propa,setSchedule,True
428d95bf-8bbd-47ad-9424-cd09b8bf0c42,proj73,proj73,planner,,proj73task2propa,,False,budget,proj73,dept2,1,True,proj72task2propa,write,True
bff3213f-cbaa-4d0b-b6c1-15b8b7a22067,proj72,proj72,planner,1,proj62task2propa,,False,schedule,proj72,dept5,,False,proj71task2propa,read,True
790aac17-ab39-420f-b3be-708107eaab78,proj72,proj72,planner,2,proj62task1propa,,False,task,proj72,dept4,,True,proj73task2a,setSchedule,True
c6e45d19-481e-43a8-8b43-8e66869da0ec,proj73,,planner,,proj62task1propa,dept2,False,schedule,proj73,dept2,1,False,proj71task2propa,read,True
15f2a0f5-4595-47bf-b078-eb846a0df080,proj74,proj74,planner,1,proj71task2a,,False,budget,proj74,dept5,1,False,proj71task2propa,write,True
