user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
88a25faf-9f8d-4e02-9e93-7421bd1e44a4,proj62,,auditor,1,proj51task1propa,dept5,False,task,proj61,dept5,2,True,proj61task2propa,setCost,False
3480b3e2-51bc-4d1f-8961-2553249f1f55,proj52,proj52,auditor,1,proj52task2a,,True,budget,proj62,dept6,,False,proj61task1propa,request,False
e228d75d-22c7-4e78-a0ff-184696d40293,proj52,,auditor,1,proj61task2a,,True,task,proj62,dept5,2,False,proj61task1a,setCost,False
ec1c05fe-3cfb-495b-8849-5645189b3632,proj61,proj61,auditor,,proj62task1a,,False,schedule,proj61,dept5,1,True,proj52task2a,setSchedule,False
2a5524c0-3686-4210-9f6a-5651eabf3610,proj61,proj61,auditor,1,proj51task2propa,,True,task,proj61,dept5,2,True,proj42task2propa,write,False
e7d48a09-e6a9-4d38-a9f1-0e4df3655073,proj51,proj51,auditor,1,proj51task1propa,dept6,True,schedule,proj52,dept6,,False,proj52task2a,request,False
d32fcee9-9bed-4fdb-8176-7a6d08e82d0b,proj62,proj62,auditor,,proj52task1propa,dept5,True,schedule,proj51,dept5,,True,proj61task2propa,approve,False
188ed3ec-86f2-47ff-84b8-5a51f2022cbd,proj52,,auditor,,proj42task2a,dept6,False,task,proj62,dept5,,False,proj61task2propa,setStatus,False
75471259-3f34-439f-b483-00033d5e2297,proj52,proj52,auditor,2,proj52task2a,dept6,False,budget,proj61,dept5,1,True,proj52task2propa,setStatus,False
6f451a1b-c5b7-4db4-97b4-e3c4d3e643a3,proj52,,auditor,1,proj51task1a,,True,schedule,proj62,dept5,1,True,proj51task2a,request,False
f9dce25e-46ab-4dd5-be72-4ad40acf2f95,proj61,,auditor,1,proj62task1a,dept6,True,schedule,proj61,dept6,,True,proj61task1propa,request,False
bfda5299-abb5-4dec-8e76-80f603eee21e,proj51,,auditor,,proj61task1a,dept6,True,schedule,proj51,dept5,2,False,proj52task1propa,setCost,False
94aac90a-adbd-48c9-9ed9-9d35294e680a,proj51,proj51,auditor,,proj42task2propa,,True,budget,proj62,dept5,,True,proj52task2propa,request,False
50cda072-bce8-4b95-abce-a41425023b2d,proj62,proj62,auditor,,proj51task1propa,,True,budget,proj62,dept5,,True,proj51task2propa,setStatus,False
6e0cade9-07d5-4488-b649-be133ead4962,proj51,,auditor,1,proj52task1a,,True,task,proj61,dept6,,False,proj52task1propa,setCost,False
4673dd24-ae0e-4658-a6cb-b0d72f6ca1e8,proj61,proj61,auditor,,proj61task1a,dept6,True,schedule,proj51,dept5,1,True,proj51task1a,read,False
8de22f4e-7f70-48b3-a543-b913f839bd14,proj52,,auditor,,proj51task2propa,dept5,True,schedule,proj51,dept6,2,False,proj62task1a,setSchedule,False
188cbe69-7bfb-4c49-8c3e-7e5f00b33514,proj62,,auditor,2,proj51task1propa,,False,task,proj52,dept6,1,False,proj51task1propa,approve,False
f8903000-6584-4433-b09d-8940a4607948,proj51,,auditor,2,proj51task1a,,False,task,proj61,dept5,1,True,proj61task1a,request,False
d1601a45-ce5b-4da9-beab-6c8be55b47f6,proj51,,auditor,2,proj61task2propa,,False,task,proj62,dept5,2,True,proj42task2propa,approve,False
c1415f1e-6415-4f45-8f5c-ff4a375932ec,proj61,,auditor,2,proj42task2propa,dept6,False,task,proj61,dept5,,True,proj42task2propa,write,False
4f935c5c-e8d8-480a-85d6-5fed41fc9d18,proj61,,auditor,2,proj61task1propa,,False,schedule,proj61,dept5,,True,proj51task2a,setCost,False
554536d8-9803-4033-8169-9edfb78cbbf6,proj51,proj51,auditor,,proj51task1a,,True,task,proj62,dept6,,True,proj61task1propa,setCost,False
63e50b34-9bff-4f47-b48c-649ffc4d6f72,proj52,proj52,auditor,1,proj52task2propa,dept6,False,task,proj51,dept5,1,False,proj52task1propa,setSchedule,False
a661dda9-fc97-44d5-97d5-18f6e1ffc55c,proj52,,auditor,,proj52task2a,,True,task,proj51,dept6,2,False,proj51task2a,setStatus,False
d5464b6a-3fa2-45d4-82bb-6c619a4f7d04,proj62,,auditor,2,proj51task2propa,,False,schedule,proj52,dept5,2,True,proj42task2propa,read,False
5498a729-2ede-487f-a01f-f6bf0f20ad86,proj61,,auditor,,proj52task2propa,,True,task,proj62,dept5,2,False,proj62task1a,setStatus,False
ef5b2782-f473-49f6-a35b-049903ba66b1,proj62,proj62,auditor,,proj61task1a,,False,task,proj61,dept6,,False,proj62task1a,setStatus,False
80649eff-abde-4de6-ade2-481bc902ee73,proj52,proj52,auditor,2,proj52task2a,,False,task,proj51,dept6,,True,proj52task2a,approve,False
bf29bb81-a2dd-4e8f-b2f0-1df48fa7b732,proj61,proj61,auditor,,proj61task2propa,dept5,True,schedule,proj61,dept6,2,True,proj42task2propa,approve,False
d29f4448-24c3-4867-b4e3-ef26e017c09c,proj62,,auditor,1,proj42task2propa,,True,budget,proj51,dept6,2,True,proj61task2propa,approve,False
86c0a60a-55e8-486f-b90f-452f7215d904,proj51,,auditor,2,proj51task2propa,dept5,True,task,proj52,dept5,,False,proj61task2a,setSchedule,False
f2ab9290-4177-4855-a98e-c946cec7e732,proj62,proj62,auditor,,proj51task2a,dept5,False,budget,proj62,dept6,,False,proj52task2propa,setStatus,False
a6e207d6-7118-41f5-a873-cda5e6cb30b7,proj62,proj62,auditor,,proj52task1propa,,True,budget,proj51,dept5,,True,proj51task1propa,setStatus,False
0411416b-c2bf-4900-9968-978622c63492,proj51,,auditor,,proj61task1propa,,False,budget,proj62,dept5,2,False,proj52task2a,read,False
04218014-ee7a-4f7e-a1fc-67c1cba90e46,proj52,,auditor,1,proj42task2propa,dept5,True,schedule,proj51,dept6,2,False,proj52task2propa,setCost,False
8a3469af-77a4-423f-b3f3-29b4ba79ac95,proj51,,auditor,,proj52task2propa,,False,budget,proj62,dept6,,True,proj42task2a,write,False
4eb10aba-3bc6-4e56-85fb-f398017d879d,proj61,proj61,auditor,,proj52task2propa,,False,task,proj51,dept5,,False,proj51task2a,request,False
