,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
0,09fa26d8-cdd1-4b63-8126-390bec7ca8a8,proj61,,auditor,,proj41task2a,,True,schedule,proj62,dept6,,False,proj12task2propa,setStatus,False
1,dbd2107d-247f-40a1-8995-bceff5314e4a,proj61,proj61,auditor,2.0,proj12task1propa,,False,schedule,proj61,dept5,2.0,False,proj11task1propa,setStatus,False
2,74bd32a2-f0c9-4051-b134-2d6cd67cf4ca,proj61,,auditor,1.0,proj22task1a,,False,budget,proj52,dept5,,True,proj72task2a,request,False
3,98a19f28-e851-475f-ad46-dcf5b5bc4c34,proj62,proj62,auditor,,proj71task1a,dept5,False,task,proj52,dept6,,True,proj71task1a,setStatus,False
4,4974670c-ff52-4f00-802b-b796a9d68b30,proj52,,auditor,,proj73task1propa,,False,task,proj51,dept5,2.0,False,proj73task2a,approve,False
5,c52351b4-294c-44e9-befc-dadaa25dc206,proj51,proj51,auditor,,proj71task2propa,dept5,False,budget,proj62,dept6,,False,proj73task2a,approve,False
6,bfb953b5-7166-4d98-a452-5fafbd502ccc,proj52,,auditor,1.0,proj11task2a,dept5,False,task,proj52,dept6,,True,proj31task1propa,read,False
7,cd41ccb8-541a-46ed-afaf-ca36786833e1,proj51,,auditor,2.0,proj32task2a,dept6,False,task,proj61,dept5,2.0,True,proj72task1a,write,False
8,3d8223c4-5a85-432d-9104-f85b38292e9a,proj51,,auditor,1.0,proj21task1propa,,True,schedule,proj62,dept6,1.0,True,proj32task2a,read,False
9,2e54cf1a-e123-45a2-b43f-9b04e98a3cc3,proj62,,auditor,2.0,proj21task2a,dept5,True,task,proj62,dept6,1.0,True,proj42task1propa,approve,False
10,bc49cc4d-9956-4704-8323-1c0e11375490,proj52,proj52,auditor,,proj12task2propa,dept5,False,budget,proj61,dept5,2.0,True,proj41task2a,write,False
11,a671e081-08c5-4eee-86a6-c894d82a31e9,proj52,,auditor,2.0,proj21task2propa,,False,budget,proj51,dept6,2.0,False,proj41task1propa,read,False
12,902d4d67-5105-404b-86c2-ad6b4869a21f,proj51,,auditor,1.0,proj42task1a,dept5,True,schedule,proj62,dept6,,False,proj41task1propa,request,False
13,64152594-d118-4ddd-bc12-8e93ccaec2f4,proj52,proj52,auditor,,proj73task2propa,dept6,True,task,proj62,dept5,,False,proj12task1propa,read,False
14,cb3e31af-0a46-4c42-8fa3-a5024881b7e9,proj51,proj51,auditor,2.0,proj71task1propa,,False,schedule,proj51,dept5,,True,proj41task2a,read,False
15,d5cb619e-28b4-42d9-8ec4-8838cb6f5721,proj62,,auditor,,proj73task2a,,True,budget,proj61,dept6,2.0,False,proj22task1propa,read,False
16,77954a1c-2d6d-4d39-9f99-13066f46f4c4,proj52,proj52,auditor,,proj72task1propa,dept5,False,task,proj62,dept5,1.0,False,proj73task2a,write,False
17,4197c8e9-b54d-4961-bd86-c037e681bd6c,proj62,,auditor,,proj22task1a,,False,task,proj61,dept6,2.0,False,proj71task1propa,setSchedule,False
18,0f3225bb-1f5f-494e-b1ab-c94f68922d61,proj62,,auditor,,proj73task1propa,dept6,False,task,proj52,dept6,2.0,True,proj22task1propa,read,False
19,def0b0bd-736a-4227-846b-9ceb895199c1,proj51,proj51,auditor,2.0,proj42task1propa,dept5,True,budget,proj62,dept5,,True,proj32task2a,setCost,False
20,91f07d19-990b-4c95-9a9d-4a62bd6ce5a5,proj61,proj61,auditor,,proj72task1propa,,True,schedule,proj52,dept5,,True,proj42task1propa,setCost,False
21,49dfe8b1-5fbb-4765-9773-bab23411b8c1,proj61,,auditor,,proj42task1propa,,False,task,proj61,dept5,,True,proj71task2a,setCost,False
22,5b54cfc1-b499-407e-b23a-0160b5a06e84,proj62,,auditor,1.0,proj12task2a,,True,schedule,proj62,dept5,1.0,False,proj11task1propa,write,False
23,51ccb417-a872-465f-9f85-47c9a217a8b8,proj61,,auditor,,proj32task1a,,True,schedule,proj51,dept5,1.0,False,proj72task2propa,setStatus,False
24,73f2d18e-ae7a-4851-a5d3-072efbb6886b,proj62,proj62,auditor,1.0,proj72task2propa,,True,schedule,proj51,dept5,,True,proj22task1a,request,False
25,0cf6d9eb-af33-47b1-b6c3-033d503594da,proj62,,auditor,,proj73task1a,,True,budget,proj52,dept5,1.0,False,proj21task1a,read,False
26,a8357a22-bff8-4836-958c-f9ba7026a545,proj51,proj51,auditor,,proj32task1propa,,True,budget,proj62,dept5,1.0,True,proj31task1a,setSchedule,False
27,4d6a7aa2-3c5f-47b9-8f09-9b91740d782f,proj61,,auditor,1.0,proj42task1propa,dept6,False,budget,proj51,dept6,,False,proj22task2a,read,False
28,3a91c514-73f5-4a9e-a78c-228e7304ec13,proj62,,auditor,1.0,proj71task1a,,False,budget,proj61,dept6,2.0,True,proj73task2propa,setStatus,False
29,9470bdf3-d151-40ae-933c-6dd8cdf60a19,proj52,,auditor,2.0,proj12task2propa,dept5,False,task,proj51,dept5,,True,proj12task1propa,setSchedule,False
30,723b9db3-b97d-4081-8558-1f8a5c445dcd,proj62,proj62,auditor,,proj22task1a,dept6,False,task,proj62,dept6,2.0,False,proj11task1a,write,False
31,3963b4f2-2636-474d-909d-6cfb19d6aec9,proj61,,auditor,,proj22task1propa,dept6,True,schedule,proj51,dept6,,True,proj21task1a,setCost,False
32,b3ada267-1f9b-4d48-ad45-c39335e0c55d,proj61,proj61,auditor,2.0,proj71task1propa,,False,task,proj51,dept5,1.0,True,proj73task1a,setStatus,False
33,15ca66d4-ca61-46d1-897e-466c5722e6b4,proj52,proj52,auditor,,proj73task2a,,False,schedule,proj62,dept6,2.0,False,proj31task2propa,write,False
34,7b68fde5-cbf2-4e89-9cdd-af1e0b90e217,proj61,,auditor,,proj21task1a,dept5,True,task,proj62,dept5,2.0,False,proj11task2propa,approve,False
35,46685fb7-6ca8-4f6f-b7b5-4826b75df126,proj51,,auditor,2.0,proj11task2propa,dept6,True,schedule,proj62,dept6,1.0,False,proj62task2a,setSchedule,False
36,f5f67f05-a45f-4326-97b7-334b14ed4732,proj52,proj52,auditor,,proj32task2propa,,False,task,proj52,dept6,2.0,True,proj73task1a,setSchedule,False
37,3e8e08eb-55ac-4e4f-b169-fc9c34336778,proj61,,auditor,2.0,proj72task2propa,,False,schedule,proj51,dept6,1.0,True,proj72task2propa,setStatus,False
38,9054896f-a2db-4f25-993d-ccf90ed986d7,proj62,proj62,auditor,1.0,proj11task1propa,,True,budget,proj52,dept5,1.0,False,proj71task2propa,request,False
39,fc944453-b620-4c61-ac0c-a0eccbe46905,proj61,proj61,auditor,1.0,proj41task2a,dept5,True,budget,proj61,dept6,,False,proj22task1a,approve,False
40,3d02b027-5b40-467f-9053-e91b15c063f6,proj52,,auditor,1.0,proj12task1a,dept5,True,schedule,proj61,dept6,,True,proj32task1propa,approve,False
41,ce69362a-45d4-4530-b8ab-77c1ea82bb66,proj51,proj51,auditor,1.0,proj73task2propa,,False,budget,proj61,dept5,,False,proj71task1a,approve,False
42,c6277dc0-d70f-4551-9d68-0a8e2a658688,proj62,proj62,auditor,1.0,proj21task1a,dept6,False,budget,proj61,dept5,,False,proj41task1propa,request,False
43,30abd4f5-1731-4592-89e6-f3c2650b454c,proj51,,auditor,1.0,proj41task1a,,True,budget,proj52,dept5,,False,proj42task1propa,setCost,False
44,2900eb32-2882-4fce-af63-ae813f59e579,proj61,,auditor,2.0,proj41task2a,dept5,False,budget,proj52,dept5,,True,proj31task1a,write,False
45,fca4030f-ab96-471e-9f28-a1d762df0ed2,proj52,,auditor,,proj21task1a,dept6,True,budget,proj61,dept6,1.0,False,proj12task2propa,write,False
46,028a0303-6151-4d49-939d-a426dd85c504,proj62,,auditor,,proj73task1propa,,True,schedule,proj61,dept6,2.0,False,proj31task2a,write,False
47,cf921b41-2bb1-45dc-b6cc-584b1ee44a1e,proj61,proj61,auditor,,proj62task2propa,dept6,False,schedule,proj61,dept6,2.0,True,proj11task1a,read,False
48,111932c1-0f79-42cd-adb1-6ba2fe70f52f,proj51,,auditor,,proj11task2propa,,True,schedule,proj61,dept6,,True,proj72task1a,setCost,False
49,f6fb69b6-50c5-472f-af52-1ca9e0b2058f,proj61,,auditor,1.0,proj21task1propa,dept6,False,task,proj52,dept6,,True,proj72task1a,read,False
50,3575024f-68f2-4b93-9c52-65bb99015024,proj61,proj61,auditor,,proj62task2a,,False,schedule,proj52,dept5,2.0,True,proj11task2propa,read,False
51,5985a470-2a42-422a-912b-9d7f0ae9c945,proj51,proj51,auditor,,proj21task1a,dept6,False,schedule,proj62,dept6,1.0,False,proj12task2a,setSchedule,False
52,12a9adcc-e337-40e5-ae6e-e9db83b43165,proj52,,auditor,1.0,proj11task2a,dept6,True,task,proj62,dept6,,False,proj22task2a,request,False
53,cd70f93f-0874-4dfb-82d9-04d6a5810890,proj61,,auditor,,proj41task2propa,,True,budget,proj61,dept5,,True,proj62task2propa,approve,False
54,6c4143e9-4609-4b19-80a7-72fa664e62c5,proj62,proj62,auditor,,proj32task2propa,,False,task,proj62,dept5,,False,proj72task2propa,read,False
55,ab27ea20-fc9c-4494-bd69-7a2d57e48c22,proj52,proj52,auditor,2.0,proj21task2propa,,False,schedule,proj51,dept5,1.0,True,proj71task1propa,setCost,False
56,24dfb7b6-4f53-4454-8b8b-de2ad25fd181,proj61,proj61,auditor,,proj31task2a,,False,budget,proj62,dept6,,False,proj21task2a,approve,False
57,173e0cef-cf87-48fe-96ce-8501b5fb8d05,proj62,proj62,auditor,,proj71task2propa,dept6,False,budget,proj51,dept6,,False,proj71task2propa,setSchedule,False
58,abc4fea7-b380-4fa2-a26c-ac691a39c526,proj51,proj51,auditor,1.0,proj32task2a,,False,budget,proj51,dept5,,False,proj71task1a,setSchedule,False
59,3c865123-4953-4757-b144-9d9de998fc07,proj52,,auditor,2.0,proj21task2a,dept6,True,schedule,proj51,dept6,1.0,True,proj71task2propa,read,False
60,d96fb4de-1f72-4795-8aff-7b791a03ab76,proj62,proj62,auditor,,proj73task2propa,,False,task,proj62,dept6,1.0,False,proj31task2a,setStatus,False
61,b002edac-26a0-4a70-b875-9c2c2f64294a,proj52,,auditor,,proj71task1a,,True,budget,proj62,dept5,,False,proj11task2propa,read,False
62,1aa71f5f-f1ca-454e-a7cc-4a530cc6075f,proj62,proj62,auditor,,proj31task1a,dept6,False,schedule,proj51,dept5,1.0,False,proj31task2propa,setSchedule,False
