,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
0,189cb459-ab43-40d0-917a-2ab4c9b4b558,proj62,,accountant,2.0,proj21task2a,,False,task,proj21,dept6,,False,proj72task2propa,read,False
1,c3c2a65f-7cfb-463f-a942-e125e82425d1,proj52,,accountant,2.0,proj21task1a,dept1,True,budget,proj51,dept6,,True,proj42task2propa,approve,False
2,fcf237fd-17e3-42c4-b145-7adf80c696fd,proj62,,accountant,,proj22task2a,,False,task,proj11,dept6,,False,proj51task2a,setStatus,False
3,114eaa56-d45f-4f30-839d-3240b3d3d5c9,proj52,,accountant,2.0,proj51task1propa,dept6,True,budget,proj52,dept7,2.0,True,proj21task1propa,read,False
4,6c4b3dd2-9b2e-423c-a59d-523bf2e3a2ef,proj51,proj51,accountant,1.0,proj12task1a,dept1,False,task,proj72,dept5,2.0,False,proj61task2propa,setSchedule,False
5,17e44621-d9dc-4b92-9bfc-561892430895,proj51,,accountant,,proj72task1propa,,True,schedule,proj71,dept5,2.0,False,proj72task1a,write,False
6,ff82d722-dd5b-4c28-b9c3-0b19ca3efc29,proj11,proj11,accountant,,proj62task2a,dept7,True,task,proj61,dept1,,False,proj51task1propa,setSchedule,False
7,10efd505-0474-4f04-a5ac-92f5fad32560,proj74,,accountant,,proj21task2propa,dept5,True,budget,proj71,dept6,,True,proj42task2propa,write,False
8,2b2fd528-c79c-41a7-82ea-555bf1825756,proj62,,accountant,,proj42task2a,,True,task,proj71,dept2,2.0,False,proj11task1a,setStatus,False
9,3099368c-7015-4974-be48-7f9c25ad9917,proj71,,accountant,2.0,proj61task2propa,,False,schedule,proj52,dept1,,True,proj52task1a,request,False
10,a3c1b65d-ab2f-4ea8-9836-c76d62cbe9bb,proj22,,accountant,,proj61task1a,,False,task,proj22,dept8,2.0,True,proj73task1propa,setCost,False
11,93b1ade6-5c6b-4831-97a9-733217978678,proj51,proj51,accountant,,proj21task2a,dept1,False,budget,proj72,dept6,,False,proj73task1a,setCost,False
12,97a982e8-3062-435d-85c4-b19e7aa22e7d,proj21,proj21,accountant,1.0,proj72task1a,,True,budget,proj61,dept7,2.0,True,proj12task2propa,approve,False
13,7ad4bcc7-bac9-45b8-8233-bb0eada37c7a,proj12,,accountant,,proj52task1a,dept6,True,budget,proj11,dept5,,True,proj22task2a,request,False
14,0e4c6c98-b006-4265-af6c-e2548d694df7,proj71,proj71,accountant,,proj52task2propa,dept8,False,schedule,proj11,dept7,,True,proj52task1a,read,False
15,27905da7-b91a-42ab-a886-234be33412e1,proj22,proj22,accountant,,proj73task1propa,,True,budget,proj61,dept7,,False,proj52task1a,approve,False
16,ee1b6aee-62a6-487d-8649-17a6b1fbde13,proj12,proj12,accountant,2.0,proj12task2a,,False,budget,proj52,dept1,1.0,False,proj72task2propa,write,False
17,afd7b91f-5807-467b-a92e-2dc89f87176e,proj74,proj74,accountant,1.0,proj61task1a,,True,schedule,proj62,dept1,,False,proj62task1a,setStatus,False
18,2043af98-0d59-41dc-a4b8-81391bb126e1,proj61,proj61,accountant,,proj42task2a,,True,schedule,proj12,dept7,,False,proj72task1a,setStatus,False
19,6fdca6eb-722c-4631-8a4a-7bd52b0136c1,proj74,,accountant,,proj72task1propa,dept8,True,task,proj61,dept7,2.0,False,proj22task2a,approve,False
20,9520895f-8461-478d-ab05-1e610b9063d2,proj11,,accountant,2.0,proj61task1a,,False,task,proj62,dept5,1.0,True,proj73task2propa,request,False
21,7df816df-9aad-4323-a506-8f643e2ba082,proj61,proj61,accountant,,proj73task1a,dept2,True,budget,proj11,dept2,1.0,False,proj71task2a,setSchedule,False
22,5971007a-cbb3-49a0-a083-9d0fad595e97,proj51,,accountant,2.0,proj12task2propa,dept5,True,schedule,proj73,dept6,,False,proj52task1a,read,False
23,77b8cd72-23a8-4df4-8c70-cfa66b99b885,proj74,proj74,accountant,1.0,proj51task2propa,,True,budget,proj71,dept5,2.0,False,proj62task1propa,write,False
24,cac542d7-f844-4ed3-aaf4-3c6741374def,proj62,,accountant,,proj21task1propa,,False,schedule,proj12,dept2,1.0,False,proj21task1propa,request,False
25,e7a37bbd-dbde-429c-b7e2-aa75389e9d99,proj73,,accountant,1.0,proj22task1a,,True,schedule,proj51,dept7,2.0,False,proj12task1a,request,False
26,bf8ba226-7bd9-4ce5-9daa-80167ba09e16,proj74,,accountant,,proj72task1a,dept8,True,budget,proj22,dept6,2.0,True,proj61task1a,write,False
27,e41a24ee-12e1-4591-b0cb-b011608651f8,proj12,,accountant,2.0,proj71task1a,,True,schedule,proj21,dept5,,False,proj51task1propa,request,False
28,c900f553-3c3b-4165-b6bb-c63e6376a60d,proj12,proj12,accountant,,proj51task1a,dept2,False,budget,proj71,dept1,2.0,True,proj51task1propa,setCost,False
29,3c216949-8dd2-414b-878e-824825cc2785,proj52,proj52,accountant,2.0,proj61task2a,,True,budget,proj12,dept5,,True,proj42task2propa,setStatus,False
30,55cd19f3-5957-4411-80c1-5a3db8fdf16d,proj51,,accountant,1.0,proj11task1propa,,True,schedule,proj12,dept2,,False,proj73task1a,setCost,False
31,58e54a2a-a1c1-463b-9666-666b69f49713,proj22,proj22,accountant,,proj73task2a,dept5,True,budget,proj74,dept6,2.0,True,proj21task2a,setSchedule,False
32,a7596ac0-f1b4-474c-a688-c3fccf36d01b,proj73,,accountant,,proj73task2a,,False,task,proj21,dept8,2.0,False,proj51task1a,setSchedule,False
33,bb349c48-69c5-4c16-bd53-8b5da0a40157,proj72,,accountant,2.0,proj51task2a,dept6,True,budget,proj11,dept7,2.0,True,proj21task1a,setCost,False
34,104680c3-bdba-4e26-a6ee-eb6438c6176b,proj61,proj61,accountant,1.0,proj61task2propa,dept8,True,schedule,proj11,dept8,2.0,True,proj61task2propa,request,False
35,cc8353b4-1ca2-42e5-a26c-b4a452f3bca5,proj12,proj12,accountant,2.0,proj71task1propa,dept7,True,schedule,proj73,dept5,,False,proj61task1a,setSchedule,False
36,24f9e7ef-3c74-4204-adbc-228a170f5ee8,proj22,proj22,accountant,2.0,proj51task2a,dept6,True,budget,proj21,dept1,2.0,False,proj61task1a,read,False
37,4af15ca5-9204-4976-bd43-1745e319cc37,proj52,,accountant,1.0,proj61task2propa,,False,schedule,proj72,dept7,2.0,False,proj21task2propa,read,False
38,1023e947-1b42-401b-a837-2ce22aa6666d,proj74,proj74,accountant,,proj51task2a,dept6,True,schedule,proj21,dept8,,True,proj21task2propa,setCost,False
39,8ed643aa-1351-471e-878f-9aa3f6505361,proj21,,accountant,,proj71task2propa,,True,budget,proj21,dept8,2.0,True,proj52task1propa,setStatus,False
40,df2d4db4-046b-42c6-be0f-e2076e4d18ee,proj11,proj11,accountant,,proj73task1a,dept1,True,task,proj21,dept1,,True,proj62task2a,request,False
41,653dabdb-6cf7-4f09-a07c-1036d3650697,proj51,proj51,accountant,1.0,proj11task2a,dept7,True,schedule,proj62,dept8,2.0,False,proj62task1a,approve,False
42,0f7eaf1f-684a-4725-96fe-328ecbe75d4f,proj11,proj11,accountant,2.0,proj72task1a,dept1,True,schedule,proj51,dept5,,True,proj51task1a,setCost,False
43,d0b1e2fa-02c8-49f3-b802-e087dda919af,proj73,,accountant,2.0,proj12task1a,dept5,False,schedule,proj21,dept6,,True,proj52task1a,setCost,False
44,4a14d00c-20fb-4511-9a5c-2f28fc2b6e75,proj62,proj62,accountant,,proj61task2a,dept2,False,schedule,proj74,dept6,,False,proj71task1a,setStatus,False
45,ce9db20a-fb85-4898-b9db-e3b663b5d828,proj62,,accountant,,proj12task2propa,,True,task,proj72,dept8,,False,proj12task1a,setSchedule,False
46,8bd63b0e-116b-4981-bab5-e6d515d3709c,proj62,,accountant,,proj73task1propa,dept8,False,schedule,proj62,dept8,1.0,False,proj12task2a,setStatus,False
47,8a5fba28-1d52-4330-8f58-2409b72ddd72,proj61,proj61,accountant,,proj71task2a,,False,budget,proj21,dept5,2.0,False,proj61task2a,request,False
48,ea7826b4-fe15-4e8d-b084-13836ac30f1a,proj61,,accountant,2.0,proj51task2propa,dept5,False,budget,proj12,dept7,,True,proj73task2a,setSchedule,False
