user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
a3af5b93-5eea-405b-9eb5-0b97886dfa96,proj72,,auditor,,proj61task1a,dept6,True,budget,proj71,dept6,2,True,proj51task1a,request,False
79d10ca3-1ba5-42cd-8666-fcc15e58c103,proj11,,auditor,,proj52task1propa,dept5,False,schedule,proj22,dept5,2,False,proj61task1propa,setCost,False
7bb300ad-8355-4e4c-959f-dfb712006c9e,proj22,,auditor,2,proj42task2a,,True,schedule,proj22,dept6,1,True,proj42task2a,setCost,False
8b665ad4-4bfb-4b2d-8cc6-7505ce89d8de,proj32,,auditor,,proj51task1propa,dept6,True,budget,proj22,dept6,1,False,proj51task2a,read,False
e3d59ee0-d516-4f2e-a1a3-7f685d9db57a,proj72,proj72,auditor,,proj42task2propa,,False,task,proj11,dept5,,True,proj61task2propa,approve,False
a024e68b-e13c-427b-9977-4b4ab105624c,proj11,,auditor,,proj52task1a,dept6,True,task,proj74,dept5,2,False,proj52task2propa,read,False
e441c519-c824-4389-9cf0-a9de08595dd0,proj11,,auditor,,proj62task1a,,False,schedule,proj31,dept6,,True,proj51task1a,setCost,False
3b237556-fc47-4ec3-880f-b0159389244f,proj73,,auditor,1,proj52task2propa,,True,task,proj42,dept5,,False,proj42task2propa,write,False
aa5583e4-20ae-4e36-b0ea-a2835418620f,proj12,,auditor,1,proj51task1a,,True,schedule,proj42,dept6,,False,proj52task2a,approve,False
4678a13a-15ce-422b-aa02-05474a6446c0,proj71,proj71,auditor,,proj62task1a,,True,budget,proj11,dept6,,True,proj42task2a,setCost,False
08e25d03-8a1f-4d64-be12-702d53fd08db,proj11,proj11,auditor,1,proj61task1a,,True,budget,proj74,dept6,2,True,proj51task2a,request,False
29059a40-c962-49da-98e8-86529702e1f1,proj72,,auditor,,proj52task2propa,dept5,True,budget,proj72,dept6,,True,proj42task2a,setStatus,False
2bc09bd4-02d4-40af-8d1b-a571282bf4ec,proj22,,auditor,,proj52task2propa,dept6,True,task,proj72,dept6,2,True,proj61task2a,request,False
ca8092d6-1989-444d-b0cb-422264ffd27a,proj72,proj72,auditor,1,proj61task2a,dept5,False,schedule,proj72,dept6,,False,proj61task2propa,request,False
bafb50df-3aa7-4ec7-8475-2cf73c02f613,proj74,proj74,auditor,1,proj62task1a,,True,budget,proj74,dept5,,True,proj42task2a,read,False
894be4e3-84a3-44b6-b6b4-486d27ec814c,proj41,,auditor,1,proj42task2a,dept5,False,task,proj32,dept5,,False,proj61task1propa,approve,False
32da9e8b-8e36-4427-81ed-740473399fbb,proj73,proj73,auditor,1,proj51task1propa,dept6,True,task,proj72,dept5,,True,proj61task2propa,approve,False
30801324-bee4-4077-9c08-6697ecc1df14,proj71,,auditor,,proj52task2a,dept6,False,budget,proj72,dept5,,False,proj61task2a,setSchedule,False
08315432-a97b-478b-acba-8e27d16fc35c,proj11,proj11,auditor,1,proj61task1a,,True,task,proj11,dept5,,True,proj42task2a,setStatus,False
58aeab43-5aaa-4658-98d9-4fe6e7d6e9a8,proj74,proj74,auditor,1,proj42task2propa,,True,budget,proj41,dept5,,False,proj61task2a,write,False
ac2fdae7-a1a8-48aa-8ae5-e97e88f8e53a,proj12,proj12,auditor,2,proj52task2a,,False,budget,proj31,dept6,1,True,proj62task1a,approve,False
cc9e8a4b-f5ef-4639-9eae-a190f690c5fb,proj21,proj21,auditor,,proj52task2propa,dept6,False,schedule,proj42,dept5,,True,proj61task1propa,approve,False
880edd77-15d7-4b12-8f6d-5b17a9aed232,proj41,,auditor,,proj51task2propa,,True,task,proj42,dept5,,True,proj61task1propa,approve,False
b63cfd23-7732-4159-9caa-25896f54fae5,proj74,,auditor,2,proj42task2a,,True,budget,proj74,dept6,2,True,proj61task2propa,setStatus,False
cfb06138-7f79-4d58-8517-0ed6b19206fb,proj73,,auditor,1,proj62task1a,dept6,True,schedule,proj11,dept6,,True,proj61task2propa,setCost,False
c3e027de-b959-4052-8b48-23beddba3cd3,proj22,proj22,auditor,2,proj61task1a,,True,budget,proj12,dept6,,True,proj42task2propa,approve,False
3cf79346-0816-44dc-9a23-89d4d41638f1,proj74,,auditor,1,proj51task2propa,,False,task,proj42,dept6,1,True,proj61task1a,approve,False
ffa143fd-64e8-4b58-9836-79e54d743065,proj72,,auditor,,proj51task2a,dept6,True,budget,proj73,dept5,,False,proj51task2propa,setStatus,False
a5d561e8-3063-4959-bdba-4dbd97a97a3a,proj42,,auditor,,proj51task2propa,,False,schedule,proj12,dept6,2,True,proj42task2a,setSchedule,False
b9d5cd20-c23d-4635-b10e-d33421088650,proj32,proj32,auditor,,proj42task2a,,False,task,proj11,dept6,,False,proj42task2propa,setCost,False
52c13405-0d40-413d-9c39-9f4e419c6c8c,proj21,proj21,auditor,,proj61task1propa,dept5,True,budget,proj41,dept6,,False,proj62task1a,write,False
7c538691-265b-43e8-a308-8fe9831f33a5,proj74,proj74,auditor,1,proj51task1propa,,False,schedule,proj72,dept5,,True,proj61task2propa,approve,False
97be6966-18fc-4f10-9b9d-eb2c88b7677e,proj41,proj41,auditor,,proj62task1a,,False,task,proj72,dept5,,False,proj52task1a,request,False
aae0243b-ec62-4a8f-ba28-f5a10960306b,proj42,proj42,auditor,1,proj51task2a,dept6,True,task,proj41,dept5,,True,proj61task1a,read,False
d52e9d0f-5e4a-4bc8-b0b7-22bbe87ccec4,proj22,proj22,auditor,2,proj62task1a,dept5,False,schedule,proj71,dept6,,False,proj51task1a,approve,False
9c51e418-9a63-428d-9a30-3946eb4e2ccd,proj41,,auditor,1,proj61task2a,dept5,True,task,proj31,dept5,,True,proj52task2a,approve,False
095193c0-5550-436c-a121-ac3c0cc9cc6a,proj42,proj42,auditor,,proj61task1a,dept6,True,budget,proj42,dept6,1,False,proj52task2propa,setCost,False
9c727034-2292-48a5-9e65-ea826e0cfb99,proj41,proj41,auditor,2,proj61task2propa,,False,budget,proj22,dept5,2,True,proj61task2propa,setSchedule,False
70a983b2-22b6-4515-a315-422393ab5e1e,proj72,proj72,auditor,,proj52task1propa,dept5,True,budget,proj72,dept6,,True,proj52task2propa,setSchedule,False
b58d5728-8980-4cdd-a62a-ea4b14fea4ee,proj22,,auditor,2,proj51task1propa,,True,budget,proj12,dept6,2,False,proj52task1propa,setCost,False
430442ea-6259-44ff-b3d2-9bd34f6c1a27,proj21,proj21,auditor,2,proj62task1a,dept5,False,task,proj73,dept6,,False,proj52task1propa,setStatus,False
99612fb3-5220-4569-88a7-feb689e384c3,proj42,,auditor,,proj52task2propa,,True,schedule,proj31,dept6,1,True,proj52task2a,setSchedule,False
0be8b431-509b-43c1-b127-954e5ef16dc7,proj74,proj74,auditor,,proj61task2a,,False,task,proj11,dept5,,True,proj52task1propa,approve,False
1bb66a38-dc2c-4f51-82be-a5db8f9d21ef,proj12,proj12,auditor,,proj61task1a,,True,task,proj12,dept5,1,False,proj61task1propa,request,False
dc8b7f4b-a625-4055-8407-06d13948d1d6,proj41,,auditor,,proj61task1propa,dept6,False,schedule,proj11,dept6,2,False,proj52task1a,setCost,False
1e793d36-c4a6-4d55-9213-701e654ad12d,proj42,proj42,auditor,1,proj51task1a,,True,schedule,proj22,dept6,,False,proj51task1a,request,False
86c4d9c8-b354-4c11-a3b1-2c60deb4448d,proj74,,auditor,2,proj52task2propa,,True,schedule,proj71,dept6,1,True,proj61task1propa,write,False
809bfe58-e541-4593-a4a8-e2beced3cf54,proj21,,auditor,2,proj51task2propa,,False,schedule,proj74,dept6,1,False,proj52task2propa,setSchedule,False
1c325886-9940-4447-8828-4c215fa97c8d,proj32,,auditor,,proj42task2a,dept6,False,budget,proj32,dept5,,True,proj52task2a,setSchedule,False
31fedbc9-de7e-4f1f-b520-8b5987b01c09,proj12,,auditor,,proj52task1a,dept6,True,budget,proj12,dept6,,True,proj51task2propa,request,False
11c590f3-91bf-411e-8953-0a9f5f170092,proj11,,auditor,,proj62task1a,,False,schedule,proj22,dept5,1,True,proj51task1propa,request,False
b306ed5a-a848-4ef9-a2fc-1317073ecda5,proj32,,auditor,,proj42task2a,,True,budget,proj71,dept6,,False,proj51task1propa,request,False
b2f99d64-d97d-446a-8423-86ece17e93b0,proj72,proj72,auditor,2,proj51task2propa,dept5,False,schedule,proj74,dept5,1,True,proj61task1a,setStatus,False
3ed09cf7-0e7d-4699-a9d0-eb44ccf27a2f,proj11,proj11,auditor,,proj52task2propa,,False,schedule,proj74,dept6,2,False,proj51task2a,approve,False
