user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
27b34888-078c-4cec-8ad8-a435df50c364,proj74,,auditor,,proj32task2a,dept6,False,budget,proj41,dept5,2,False,proj31task1propa,approve,True
772cb81a-a775-4e51-82c7-2fd7532e8587,proj74,proj74,auditor,,proj62task2a,dept6,True,schedule,proj72,dept6,1,False,proj11task1a,request,True
78590c1a-82fb-40d5-8575-6dafb670d7e7,proj74,,auditor,,proj22task2propa,dept6,True,schedule,proj71,dept6,1,False,proj12task1propa,read,True
b1ff8bf6-3c0e-4d14-b11b-e8f1ff0c51ec,proj41,proj41,auditor,,proj22task1a,,False,budget,proj41,dept5,,False,proj32task1propa,approve,True
24c61264-49a2-4cfc-9569-04d1da70d284,proj74,,auditor,,proj73task1propa,dept6,True,task,proj12,dept5,,False,proj22task2propa,setSchedule,True
4c7ea153-3c8c-42b2-82ec-c1394863b9f8,proj11,,auditor,1,proj71task2a,,True,budget,proj41,dept5,1,False,proj32task2a,setStatus,True
e16e4561-bd70-450e-8c5a-925da36856e4,proj32,,auditor,,proj71task2a,dept6,False,task,proj22,dept6,,False,proj12task2propa,setStatus,True
bfb66ddb-734f-4c8f-89f9-e55deffedb7b,proj32,proj32,auditor,,proj11task2propa,,True,budget,proj71,dept6,2,False,proj11task1a,write,True
5175b1ae-f99a-4cb4-a8e6-0bfba6642d35,proj73,,auditor,2,proj32task2propa,,True,budget,proj11,dept6,2,False,proj12task1a,setStatus,True
c47efd93-89ef-470e-89f7-00fb7ad502de,proj74,proj74,auditor,2,proj12task1propa,dept5,True,schedule,proj74,dept5,1,True,proj41task1propa,write,True
f5ef9d7a-b6c2-441e-a245-10145279f68d,proj21,proj21,auditor,1,proj22task2a,,True,schedule,proj22,dept6,,False,proj41task1a,approve,True
4681dd5c-266e-4505-814c-2641a5127579,proj73,proj73,auditor,,proj73task2a,,True,task,proj21,dept5,,False,proj71task2propa,setStatus,True
da56faca-70ce-46fc-898a-0b8da7320d1d,proj41,proj41,auditor,1,proj73task2a,dept5,False,budget,proj42,dept5,1,False,proj41task2a,request,True
7883fa75-9f04-456b-82ee-f98da068a426,proj42,,auditor,,proj42task1propa,dept5,False,schedule,proj21,dept6,,False,proj62task2a,request,True
8ec2f412-ed78-4c4b-826a-80ba50ced425,proj73,,auditor,,proj21task2propa,,False,budget,proj21,dept6,,False,proj71task2a,setSchedule,True
7a0e93f8-6354-4333-8812-724c86f82120,proj71,,auditor,2,proj41task1propa,,True,budget,proj32,dept5,2,False,proj22task2a,write,True
0fd98657-0ee0-402e-bd2c-d0cbc7f2779b,proj74,proj74,auditor,1,proj73task1propa,dept6,True,budget,proj42,dept5,,False,proj21task1propa,write,True
5b0bc458-529f-4670-8fd7-a412082e6b74,proj21,proj21,auditor,1,proj32task1a,,False,budget,proj72,dept6,,False,proj22task2a,write,True
fdd28bb8-0a71-4785-ba09-583857a54f71,proj11,,auditor,1,proj73task2propa,dept5,True,budget,proj42,dept6,,False,proj73task2propa,setSchedule,True
52d39863-237e-4711-a544-40344ea504a3,proj71,proj71,auditor,2,proj62task1propa,dept5,False,task,proj41,dept6,1,False,proj32task2propa,approve,True
c0e56cb9-6562-4df4-b7ff-e9bdbf30dfdc,proj73,,auditor,,proj71task2a,dept5,False,schedule,proj22,dept6,2,False,proj42task1a,setSchedule,True
b01bab0a-7578-4cd2-a02a-a055e4dc5b10,proj74,,auditor,2,proj71task1a,dept5,True,task,proj72,dept5,,False,proj32task1propa,setStatus,True
f9e62b14-3ce3-40c2-8977-10d945727888,proj41,,auditor,1,proj42task1propa,,True,schedule,proj22,dept6,,False,proj12task1a,request,True
ac958249-2d3a-461e-aad3-387dc46d0078,proj22,proj22,auditor,,proj41task1a,dept5,False,budget,proj71,dept6,,False,proj62task2propa,read,True
9c9f0e05-fef7-4ea9-8544-fa017ce0d3cd,proj74,proj74,auditor,1,proj22task1a,dept6,True,schedule,proj11,dept5,1,False,proj21task2propa,write,True
e24d4fdf-196a-4b30-b7b7-6cb4ac450ced,proj22,,auditor,,proj21task2propa,dept5,True,schedule,proj71,dept6,,False,proj12task2a,setSchedule,True
81ba8e51-267e-47c2-88f6-be2963233b9f,proj71,,auditor,,proj21task1a,dept5,False,budget,proj72,dept6,2,False,proj32task1a,setStatus,True
169129f7-859f-431c-8b15-cf34aaa3e1fe,proj32,,auditor,,proj73task2propa,dept6,False,schedule,proj32,dept5,2,False,proj21task1propa,write,True
a8f016bb-8fa6-4189-aca8-890d60de31ff,proj32,proj32,auditor,,proj71task1a,,False,task,proj11,dept6,1,False,proj22task1a,request,True
f6d1992c-080a-4b58-8035-e5cbbd16c743,proj42,proj42,auditor,2,proj72task2propa,,True,task,proj21,dept5,2,False,proj72task1propa,request,True
64f23433-4494-4d97-9b4e-eef6b1b56a3a,proj22,,auditor,1,proj72task2a,,False,task,proj74,dept5,,False,proj31task2propa,approve,True
e566ebb8-63b7-4a6b-b08d-ce4f0bc84f09,proj42,,auditor,1,proj62task2propa,dept5,True,schedule,proj74,dept6,,False,proj22task1a,request,True
57754573-aa93-4b18-8d54-f3f62df0315f,proj42,,auditor,2,proj11task2a,,True,schedule,proj11,dept6,1,False,proj12task2a,approve,True
37006ae9-b4e2-4b70-8037-9be36404261b,proj41,proj41,auditor,,proj73task1propa,dept6,False,schedule,proj41,dept5,1,True,proj62task1propa,write,True
3cb3d86a-d8a6-4132-8ddb-2d35777e41cc,proj71,,auditor,1,proj32task2propa,,False,budget,proj22,dept6,1,False,proj73task2a,request,True
d41a1d5c-8602-4627-964b-0e61a74f44f4,proj71,,auditor,2,proj12task1propa,,True,budget,proj71,dept5,1,False,proj72task1propa,request,True
317f8672-338b-47ef-a417-854bdd383722,proj11,,auditor,,proj11task2a,,False,task,proj74,dept6,,False,proj11task2a,write,True
2041296d-55f9-4208-a629-ad703aceab9a,proj42,proj42,auditor,,proj62task2a,,True,schedule,proj11,dept5,,False,proj12task2propa,setStatus,True
67a125f9-29a9-4494-90c5-706a9b792b06,proj21,proj21,auditor,2,proj72task1a,dept5,False,schedule,proj12,dept5,2,False,proj22task1a,approve,True
f36e3459-f484-401f-9e37-2415e77d84a4,proj22,,auditor,,proj62task1propa,,True,schedule,proj12,dept6,1,False,proj42task1a,request,True
1e01c675-6839-49e1-b0a5-9183923f7bf5,proj32,,auditor,,proj32task1a,dept5,False,task,proj41,dept6,,False,proj32task2a,request,True
15458149-a71f-4553-bcda-5bd6bbe8d9b1,proj42,,auditor,,proj72task2propa,,True,schedule,proj12,dept6,2,False,proj73task2propa,approve,True
a62137d4-7bdc-49cb-bda2-4d1e0e8c96ea,proj21,,auditor,2,proj42task1a,,True,budget,proj41,dept6,1,False,proj11task1a,read,True
06ca7a8c-cee6-4ddf-a021-aebb9c262a90,proj11,proj11,auditor,,proj71task2propa,,False,task,proj71,dept5,2,False,proj73task2propa,setCost,True
0db4f417-0076-45a1-ab86-789e4af202db,proj74,,auditor,2,proj21task1propa,dept6,True,budget,proj32,dept5,2,False,proj31task2a,read,True
9680c115-adaf-4c16-87c7-d0e99c632c1f,proj72,,auditor,,proj42task1a,,False,budget,proj73,dept5,,False,proj31task1propa,setStatus,True
476d04e8-db0b-496c-bfc5-b08025baa777,proj11,,auditor,,proj22task2propa,dept6,True,schedule,proj72,dept6,2,False,proj21task1propa,setCost,True
f5cb9dd5-b0fe-4ebf-b7f8-0bd9e395b087,proj21,,auditor,2,proj41task1a,,True,schedule,proj21,dept6,,False,proj71task2propa,request,True
4482b0b6-dbf7-4b85-8f03-c4dea0cb53e6,proj11,proj11,auditor,,proj42task1a,dept5,False,task,proj74,dept6,,False,proj73task1a,request,True
e69bcf73-201d-40ff-8a5f-98de367fbaf4,proj31,proj31,auditor,,proj42task1propa,,False,task,proj22,dept5,,True,proj42task1propa,setStatus,True
826511c5-2fd8-4eb6-adfc-498ba562f9aa,proj74,,auditor,2,proj31task2a,dept6,False,schedule,proj12,dept5,1,False,proj31task1a,write,True
960d4c4d-4b3e-4a29-a975-6993b520ad20,proj73,proj73,auditor,2,proj12task2propa,dept6,False,task,proj42,dept6,,False,proj42task1propa,write,True
50985a1e-9025-4c4a-8e77-3e8dcaf41032,proj31,,auditor,,proj11task1a,,False,budget,proj11,dept5,,False,proj71task2propa,request,True
13a235eb-1241-4cec-a954-ae2b7cf6ccae,proj22,proj22,auditor,1,proj72task1a,,True,schedule,proj21,dept5,,False,proj62task1propa,request,True
4aa2c79e-68b5-42a7-90ea-9db83130aef6,proj41,,auditor,,proj62task2a,dept6,True,task,proj42,dept5,2,False,proj32task1a,setCost,True
be8347c3-65a3-462f-bac6-9d06a3536216,proj72,proj72,auditor,,proj12task1a,,False,schedule,proj73,dept6,1,False,proj22task1propa,setCost,True
2ebb5f77-bb19-4beb-bc70-60dbce049674,proj21,,auditor,,proj31task2propa,dept5,True,budget,proj12,dept6,2,False,proj62task2propa,setCost,True
e5126bf1-7993-45ba-b083-9512c808ef24,proj41,,auditor,1,proj32task1a,dept6,True,schedule,proj74,dept5,,False,proj11task1a,read,True
eb0c931a-6a71-48f9-b559-c3b3dd599649,proj73,proj73,auditor,,proj21task1a,dept6,False,budget,proj73,dept5,,False,proj31task2a,setCost,True
11bf8ccc-caab-4fac-aaa2-beb57617fa80,proj21,proj21,auditor,1,proj21task2a,,False,schedule,proj12,dept6,,False,proj31task2a,request,True
58b2bee1-60ed-42d9-bf37-323716f0e0c3,proj31,,auditor,2,proj62task2propa,dept5,True,budget,proj73,dept6,,False,proj11task2propa,setCost,True
26c460b8-3c8b-42c4-8780-2723f05c800f,proj22,proj22,auditor,,proj71task2propa,dept5,False,budget,proj32,dept6,1,False,proj31task1propa,setStatus,True
07c7b154-4b03-4ffd-ba8a-132b7497be08,proj21,proj21,auditor,,proj22task2propa,,True,task,proj74,dept6,1,False,proj62task2a,setStatus,True
2c8f603d-7117-4a69-b362-6b6bc89f7a12,proj11,,auditor,2,proj71task1propa,dept6,True,task,proj41,dept6,1,False,proj41task1propa,setSchedule,True
fd362fa8-981d-4fef-b11c-b36468c56d06,proj22,,auditor,,proj22task2a,,False,task,proj32,dept5,,False,proj11task2propa,read,True
67a93917-7adf-4c06-b5e7-acf36ed0a373,proj72,proj72,auditor,1,proj31task2propa,dept5,True,task,proj71,dept6,,False,proj31task1a,setSchedule,True
c6e4a4d3-02b9-4c38-a3bd-ce17f0d33fd0,proj74,,auditor,,proj11task1propa,dept5,False,task,proj31,dept5,,False,proj22task1propa,write,True
0bc06218-8ced-448e-8443-6aa0b37bd7e5,proj42,,auditor,,proj62task1propa,,True,budget,proj72,dept6,,False,proj21task1a,write,True
a6c799c9-fa4f-479f-b82f-3027cf8e53ab,proj74,,auditor,,proj71task2propa,dept5,False,budget,proj32,dept6,2,False,proj21task1a,write,True
16fb4c7d-b619-4fc9-bb2c-87211d8a537c,proj73,,auditor,,proj72task1propa,,True,schedule,proj12,dept5,,False,proj62task2propa,read,True
adab7ee7-5cb2-4657-92a6-cb4f15926458,proj74,proj74,auditor,,proj41task1a,dept6,False,task,proj71,dept5,1,False,proj42task1propa,write,True
d2540126-00b0-43bf-a044-06ef05167716,proj21,,auditor,1,proj41task1propa,,True,budget,proj74,dept5,1,False,proj22task2propa,setCost,True
0e967590-8a46-495f-9b64-1e90d87e7f20,proj11,,auditor,,proj11task1a,,False,task,proj12,dept5,,False,proj72task1propa,setStatus,True
d340629f-d50e-4fe1-9183-b7cd35b7f5ba,proj71,,auditor,2,proj12task2propa,,False,budget,proj22,dept5,,False,proj12task1propa,approve,True
c7a2b54c-b046-4797-9b6a-394c39b824c7,proj21,,auditor,2,proj41task2propa,dept6,True,task,proj42,dept6,1,False,proj21task1a,request,True
d37dddd5-ac3f-4f25-b42a-c7de953cd8f7,proj32,,auditor,,proj12task1a,dept6,False,schedule,proj31,dept6,,False,proj72task1propa,setCost,True
6331f30a-3bd0-4525-902c-b4178f46fdf0,proj72,,auditor,1,proj62task1propa,dept6,True,task,proj32,dept6,,False,proj22task1propa,setSchedule,True
92c8baf8-8de7-45ee-8dfa-7685a5aedb8f,proj41,,auditor,1,proj73task2propa,dept5,True,task,proj22,dept5,1,False,proj73task1propa,approve,True
222ffa32-e32b-4aa7-9957-3bdde41058fb,proj22,proj22,auditor,,proj31task1propa,,True,budget,proj72,dept5,1,False,proj21task2propa,read,True
18373520-be90-4b1b-9796-afd19d16ad91,proj74,proj74,auditor,,proj73task2a,,False,task,proj72,dept5,1,False,proj11task1propa,setCost,True
b61da41d-1de4-4bbc-bd1b-aee1481a3211,proj12,proj12,auditor,,proj32task1propa,dept5,True,budget,proj11,dept5,,False,proj41task1a,write,True
b09866e4-becf-48c7-8016-76f27591d789,proj72,,auditor,,proj72task2a,dept6,True,budget,proj42,dept5,1,False,proj72task1a,setStatus,True
f72e4cb4-dc75-4594-b4fd-2fe1186c86d0,proj21,,auditor,1,proj62task2a,,False,budget,proj32,dept6,2,False,proj31task1propa,read,True
9e6514b0-6aed-4e46-a94c-a396969c4e15,proj71,,auditor,1,proj41task2propa,dept5,True,budget,proj12,dept6,2,False,proj62task1propa,request,True
43c12224-d8e3-4644-b158-54a677dd197e,proj74,,auditor,,proj71task2a,,True,budget,proj42,dept5,,False,proj31task2propa,request,True
2c38891c-e7a1-4eb9-87da-595ff8a05aa2,proj74,,auditor,1,proj72task1a,dept5,False,budget,proj71,dept5,2,False,proj41task2a,approve,True
3e9c828c-3bda-4645-8440-a5c1437a5c8b,proj32,proj32,auditor,1,proj71task1a,,True,schedule,proj71,dept6,,False,proj22task1propa,read,True
0ffb9173-c2a4-415d-9bfd-8f2abcbd1651,proj72,proj72,auditor,,proj21task1a,dept5,False,task,proj11,dept6,1,False,proj41task1a,setCost,True
23027c07-b679-4c7e-a28b-33616c22ab03,proj32,proj32,auditor,,proj62task1propa,dept5,True,schedule,proj11,dept5,,False,proj21task2propa,read,True
cbf5b0a7-7f82-452b-9990-907c4d57ee71,proj74,,auditor,2,proj71task2propa,,False,budget,proj31,dept5,,False,proj41task1propa,request,True
f36938cc-8fd2-4cd0-82c2-046af9232841,proj73,proj73,auditor,2,proj73task1propa,dept5,False,schedule,proj22,dept6,,False,proj62task1propa,request,True
e095f625-1c04-4a74-80d1-e46e5a74a59f,proj42,,auditor,1,proj41task1propa,dept5,False,schedule,proj21,dept6,,False,proj72task2propa,request,True
566c8505-3b5c-4f07-aaba-51fb762bf26b,proj41,proj41,auditor,2,proj62task1propa,dept6,True,budget,proj21,dept5,,False,proj12task2a,request,True
