user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
0ba00ea1-baac-40e6-88b2-7981517cbb21,proj42,,accountant,,proj21task2a,,False,budget,proj41,dept3,1,False,proj61task1propa,write,True
242b9a01-e64d-4b67-b96c-dc90a2160a1d,proj31,proj31,accountant,1,proj21task2propa,,False,schedule,proj31,dept3,2,False,proj22task1a,setCost,True
c0a6d66c-831c-4a73-ab93-21ab076784b9,proj41,proj41,accountant,,proj62task1propa,,False,task,proj42,dept4,,False,proj71task2a,request,True
99ed37ef-fb0a-49e4-958e-3c5199a70409,proj41,,accountant,,proj72task1propa,dept3,False,task,proj42,dept4,,False,proj51task1a,approve,True
44667437-cba9-4270-8917-48e3744e895a,proj31,proj31,accountant,,proj21task2propa,dept4,False,schedule,proj31,dept3,2,False,proj71task2a,setSchedule,True
002f2916-a26e-48a8-86ad-20e09452e677,proj42,proj42,accountant,,proj52task2propa,dept3,True,schedule,proj32,dept4,1,False,proj73task1a,request,True
915ce100-b3da-4479-bb19-238cf8a19c65,proj32,,accountant,2,proj61task2a,dept3,False,task,proj41,dept3,,False,proj12task1propa,write,True
14518916-ca2d-4ea7-91d8-283c361f17e1,proj42,proj42,accountant,1,proj61task1a,dept3,True,budget,proj31,dept4,2,False,proj21task2a,write,True
c8a274c4-a64c-43d1-b90a-38e19e5d3eee,proj42,,accountant,,proj62task2propa,,True,budget,proj31,dept3,,False,proj62task1a,read,True
191cf009-1e19-4ad0-986a-9643132765ac,proj31,proj31,accountant,1,proj62task2a,,True,budget,proj31,dept4,1,False,proj11task1a,setSchedule,True
8cdefc9f-1595-447f-8690-30bcf4e8eb5d,proj41,proj41,accountant,2,proj71task1a,dept3,False,schedule,proj41,dept3,,False,proj51task1a,setStatus,True
58d07883-4306-41ba-baff-7fe962c1124d,proj41,proj41,accountant,,proj21task2a,dept4,False,schedule,proj42,dept3,1,False,proj73task2a,request,True
5ea976d4-53fc-423f-a3fd-199ec1bbcbcd,proj31,proj31,accountant,1,proj73task2a,,False,schedule,proj32,dept4,,False,proj21task2a,read,True
c72265fc-4df0-47d2-9bd9-9ca87ca7f25a,proj41,proj41,accountant,,proj21task1propa,dept4,False,budget,proj32,dept4,2,False,proj22task1a,read,True
c09ab9aa-f4ec-403c-bb1b-06277b30cee2,proj42,,accountant,2,proj61task2propa,dept3,True,schedule,proj41,dept3,2,False,proj42task2a,setCost,True
f357f577-421f-4f7a-830b-43ec0469062c,proj42,,accountant,2,proj11task2a,dept4,True,budget,proj31,dept3,,False,proj71task2a,setStatus,True
e8f13176-0a7d-4a4a-aaf9-77244e57d375,proj42,proj42,accountant,1,proj71task1a,,False,task,proj31,dept3,,False,proj61task1propa,approve,True
815b9f0e-6f5c-4084-bed1-235bae6da62b,proj41,,accountant,1,proj12task2propa,dept3,True,task,proj41,dept3,,False,proj73task1a,request,True
0fcbb29e-ce98-41ee-b09d-be012e285219,proj42,,accountant,2,proj22task1a,,True,schedule,proj41,dept4,2,False,proj52task1a,approve,True
84a9faaa-63b1-4f63-91b4-00acb2150051,proj41,,accountant,,proj42task2a,dept4,True,budget,proj31,dept3,1,False,proj71task1propa,write,True
83ef8532-2958-483f-881f-f54ed9911fb8,proj41,proj41,accountant,,proj11task2propa,,False,task,proj41,dept4,,False,proj71task2propa,setStatus,True
f8da15ad-4f0f-48e4-b4eb-03055411ba47,proj41,proj41,accountant,,proj52task2a,dept4,True,task,proj42,dept3,,False,proj73task1propa,write,True
253da79c-5d8b-4013-91a3-5320302758ba,proj42,,accountant,,proj73task2propa,dept4,False,budget,proj42,dept3,,False,proj71task2a,approve,True
6054971a-3d6f-4baa-8090-7a03853be11a,proj32,proj32,accountant,1,proj72task1a,dept3,False,budget,proj32,dept3,,False,proj12task1propa,setCost,True
14623571-5a62-4fcd-8f50-0bcb8e03e509,proj31,proj31,accountant,,proj22task1a,,True,schedule,proj41,dept3,1,False,proj12task2a,read,True
a902abfe-5cc5-4610-8a62-30f8ec434a89,proj41,,accountant,,proj51task2a,dept4,True,task,proj41,dept3,2,False,proj73task1propa,setSchedule,True
b06b3b60-eaa3-4b23-b970-756f0fda61bc,proj32,proj32,accountant,,proj52task2propa,,False,schedule,proj32,dept4,,False,proj22task1propa,request,True
d86c3677-6e0a-4b90-891e-51d49146f49a,proj32,,accountant,,proj12task2propa,,False,schedule,proj31,dept3,2,False,proj22task1a,write,True
f64eb3f0-cbba-431c-939b-80b630f303e8,proj31,proj31,accountant,2,proj62task2a,,False,task,proj31,dept3,1,False,proj71task2a,request,True
8675e5b8-18bb-438d-825b-099227c275a8,proj42,,accountant,1,proj22task2a,,False,budget,proj42,dept3,,False,proj22task2a,approve,True
4329095d-adfe-4090-b137-3f5326fda99e,proj41,,accountant,,proj72task2propa,,False,task,proj42,dept3,1,False,proj71task1a,setCost,True
05d5ab03-abfd-465e-909b-6c472125f86b,proj32,proj32,accountant,,proj51task1propa,,False,budget,proj41,dept4,2,False,proj11task1a,write,True
efb58063-70a7-4e96-b254-c79b75a29e05,proj32,,accountant,,proj72task2a,,False,budget,proj31,dept3,,False,proj42task2propa,write,True
8ef44eb6-750d-4cfe-b825-76d781286798,proj41,,accountant,2,proj71task1a,,False,budget,proj42,dept3,,False,proj51task1propa,setSchedule,True
bd7714a1-31e8-423c-bcd7-3d9509833845,proj42,proj42,accountant,2,proj73task2a,dept4,True,schedule,proj41,dept4,,False,proj21task2a,write,True
144950a0-5fcc-48b8-9515-1e532d472de9,proj31,,accountant,2,proj62task1a,,True,task,proj41,dept4,,False,proj21task1propa,read,True
72106153-b661-4cf1-b000-fbc31aeaa0f5,proj31,proj31,accountant,,proj22task2a,,False,schedule,proj31,dept3,2,False,proj52task2a,setCost,True
e88194f8-94df-4ff9-b42a-7f0f64952b74,proj31,proj31,accountant,2,proj62task1propa,,False,task,proj32,dept3,,False,proj71task2a,setCost,True
0383f7c1-5439-4676-bed5-ace3c14062b0,proj41,,accountant,,proj22task1a,,False,schedule,proj31,dept3,1,False,proj11task1a,approve,True
2f0a758b-f727-4078-8b26-617b9e279e48,proj41,,accountant,,proj11task2a,dept3,False,task,proj41,dept3,,False,proj73task2propa,write,True
40dbe0c3-381d-4ff6-8d93-0eca300b3f98,proj41,,accountant,2,proj21task1propa,dept4,False,budget,proj41,dept4,,False,proj71task1propa,request,True
