,user_id,usr_prj,prj_led,admin_roles,usr_expertise,tasks,usr_department,isEmployee,type,rsc_prj,rsc_department,rsc_expertise,proprietary,task,activity,action
0,49a8ff0b-d67d-4fb8-87ae-d5e3dda46f17,proj31,,planner,,proj62task2propa,,False,schedule,proj42,dept3,,True,proj73task1a,setStatus,False
1,7d5ae9fc-7def-48de-87e3-268312ec348c,proj42,,planner,,proj71task2a,dept1,False,task,proj42,dept6,,True,proj73task2propa,setSchedule,False
2,dd7df829-e6a9-463a-9356-18750f462325,proj52,,planner,,proj73task1propa,,True,schedule,proj62,dept2,2.0,True,proj71task1propa,setCost,False
3,e9749996-4bfb-41e7-aebf-e0509410f434,proj12,proj12,planner,,proj73task2propa,,False,schedule,proj42,dept3,2.0,True,proj73task2propa,setCost,False
4,42a9950a-2c76-48ec-b1ea-8475aacd667e,proj41,,planner,1.0,proj73task2a,,False,schedule,proj42,dept3,,False,proj73task2a,setStatus,False
5,3e0d38e2-10b7-416d-b3fe-80ae32a6e523,proj22,,planner,,proj71task1propa,,False,schedule,proj12,dept2,,False,proj62task1propa,write,False
6,36059e88-3f9b-4f9d-9204-b931b2235011,proj22,proj22,planner,,proj72task2propa,,False,budget,proj11,dept2,,False,proj71task2propa,request,False
7,385828e2-dab5-4ed7-a1b1-28ee57e99a30,proj52,,planner,,proj71task1propa,,True,schedule,proj51,dept2,,False,proj71task1propa,setSchedule,False
8,26c7eb65-4bf0-4047-a55a-0d73d4db8ef2,proj31,proj31,planner,,proj72task2propa,dept1,True,budget,proj22,dept1,1.0,True,proj71task1propa,read,False
9,923b652b-6b5a-4ec2-b02e-2dffd5c16363,proj12,,planner,,proj73task2propa,dept2,True,budget,proj61,dept5,,True,proj71task2a,approve,False
10,b5c08005-53d8-4d03-bf66-303caf88cd60,proj31,,planner,,proj71task2propa,dept2,True,task,proj42,dept5,2.0,False,proj73task2a,setSchedule,False
11,109d2010-61cf-4921-ac8a-0324e4b06b2a,proj12,,planner,2.0,proj73task2a,dept2,False,schedule,proj62,dept5,1.0,True,proj73task2propa,setStatus,False
12,8a5bf048-883d-4a9f-8ce1-201b0067a7e6,proj51,,planner,,proj62task2propa,dept6,True,schedule,proj51,dept2,1.0,True,proj62task2a,write,False
13,d6f5ccdb-5a0a-4662-84ed-d147148587d7,proj61,,planner,2.0,proj73task2propa,,True,schedule,proj52,dept2,2.0,False,proj71task2propa,setCost,False
14,d275f02d-fec3-468e-8a63-eddb953d2f46,proj22,proj22,planner,2.0,proj71task1propa,dept5,True,task,proj61,dept6,,True,proj72task2propa,setStatus,False
15,95b860d1-4b44-41a8-8fc1-44a766611f06,proj11,proj11,planner,,proj62task2propa,dept5,False,budget,proj52,dept5,2.0,False,proj62task1propa,request,False
16,a4ac3b64-7fce-4bb9-90cf-392e3cbd03c4,proj41,proj41,planner,1.0,proj73task1propa,dept5,False,schedule,proj31,dept2,,True,proj73task1a,read,False
17,6c4f6ad7-ef01-4d8e-8c30-d4fa0307b14e,proj42,proj42,planner,,proj62task1propa,dept6,True,budget,proj32,dept6,,False,proj73task2a,request,False
18,e1cda113-9215-4a49-98ef-b207993d4dd3,proj22,,planner,1.0,proj71task2a,dept5,False,schedule,proj61,dept5,2.0,True,proj73task1propa,setSchedule,False
19,ebe1178e-0398-450d-8391-f79f570126d9,proj11,proj11,planner,,proj72task1a,,True,budget,proj42,dept2,2.0,True,proj62task2a,write,False
20,762cc20f-37fa-4bd7-91b3-f1d284a40356,proj52,proj52,planner,,proj72task1a,,True,budget,proj51,dept4,,True,proj62task1propa,request,False
21,6d117099-bd84-41ad-93dd-a6daf98aa72d,proj41,,planner,,proj71task1propa,,False,task,proj62,dept2,,True,proj73task1a,approve,False
22,65d45bfd-48c3-4130-bc24-505e57e6f333,proj22,,planner,,proj62task2a,,True,budget,proj51,dept6,,False,proj72task1propa,read,False
23,31dbe5cb-d50c-49a5-9438-84589fa0846a,proj51,proj51,planner,,proj62task2a,dept2,True,budget,proj11,dept6,,False,proj62task1propa,setCost,False
24,b85aa950-7807-4901-92df-575e879af4a4,proj22,proj22,planner,,proj72task2a,dept4,True,budget,proj21,dept2,,False,proj73task2propa,read,False
25,ec521210-a087-4b7f-92d7-51cc134220fe,proj62,proj62,planner,1.0,proj73task2a,,False,schedule,proj62,dept1,,True,proj72task2propa,request,False
26,026d3931-ec82-4fe0-8ce1-9c824f4cd707,proj42,,planner,,proj73task2a,,False,budget,proj21,dept4,,True,proj72task1propa,write,False
27,af72f16a-ef16-4374-a71d-8d5eb0b7f7a3,proj41,,planner,1.0,proj72task2propa,dept5,False,schedule,proj42,dept2,2.0,False,proj71task1propa,setStatus,False
28,90873c1d-af0e-46d0-9e48-9dbf066f5064,proj42,proj42,planner,1.0,proj72task1a,dept4,True,schedule,proj31,dept4,,False,proj73task1propa,setSchedule,False
29,a2904e5a-c882-462d-a8c5-227154e0ecce,proj41,,planner,,proj73task2a,,False,budget,proj22,dept1,2.0,False,proj71task1a,approve,False
30,67bd9867-8c21-4dd0-9396-0b13fa1cd878,proj31,,planner,,proj73task1propa,dept5,True,schedule,proj32,dept6,1.0,False,proj62task2a,read,False
31,0396d104-032c-4b54-9338-81a05ec57212,proj32,proj32,planner,,proj73task1a,dept3,False,task,proj61,dept1,,False,proj71task1propa,request,False
32,b49f7210-4c6d-4b88-9bce-7d60dfee3e2a,proj51,proj51,planner,,proj71task2a,,False,task,proj21,dept4,,False,proj72task1a,setStatus,False
33,35578670-102b-4a2b-a0da-4be9b4ae7fc3,proj21,,planner,1.0,proj73task2a,,False,budget,proj21,dept1,,True,proj71task1propa,setStatus,False
34,34283bcc-69cc-4537-b8e4-645973b1b3e8,proj51,,planner,,proj72task2a,,True,task,proj42,dept6,,False,proj73task1propa,request,False
35,5f2bc3d1-aedc-430a-8956-6b2adbccfb01,proj32,,planner,,proj72task1propa,dept1,True,task,proj12,dept6,2.0,True,proj62task2propa,setSchedule,False
36,4fdb627c-8726-40c6-a555-33ca41d5b51e,proj32,proj32,planner,,proj71task2propa,dept5,False,task,proj32,dept4,2.0,False,proj73task2propa,write,False
37,84d6fd46-e57d-42e3-a9d9-801b455e93ef,proj32,,planner,2.0,proj73task2propa,,True,task,proj41,dept5,2.0,False,proj72task1a,setStatus,False
38,931a7359-d865-4541-a567-01a2a945828c,proj42,proj42,planner,,proj73task1a,dept2,True,budget,proj11,dept3,1.0,False,proj71task1propa,setSchedule,False
39,4d599560-52be-413e-aeb7-e048f7d8c412,proj22,proj22,planner,,proj72task1propa,,False,budget,proj11,dept4,1.0,True,proj62task1propa,setSchedule,False
40,04ab523b-afea-454d-a4d4-2ad50fbf4ca5,proj52,proj52,planner,,proj72task2a,dept5,True,schedule,proj41,dept1,,True,proj62task2propa,request,False
41,84a86b32-3856-4550-bf62-453bc13f8edb,proj52,,planner,,proj73task2a,,True,schedule,proj22,dept2,2.0,True,proj72task2a,request,False
42,38dc1cd1-7216-43f9-a3ab-16c56d08abab,proj41,proj41,planner,,proj62task1propa,dept5,True,schedule,proj51,dept4,2.0,False,proj73task1a,setStatus,False
43,5bc3dadd-be0e-4e05-9cde-9a5aabad63e9,proj21,,planner,1.0,proj72task1propa,,False,schedule,proj61,dept1,,False,proj62task1propa,request,False
44,d9dca8a8-27fb-4201-98a1-2836260606f2,proj52,,planner,2.0,proj73task1a,,False,task,proj12,dept1,1.0,True,proj73task2propa,request,False
45,b57652e0-2c1d-47c3-9098-f0d175249308,proj12,proj12,planner,1.0,proj73task1propa,,False,budget,proj61,dept3,,False,proj71task2propa,read,False
46,e4c25fee-890b-4cb2-ba3a-c9ba4ed67ac8,proj22,,planner,1.0,proj71task2a,,False,task,proj11,dept1,1.0,False,proj71task2a,write,False
47,c517919c-31e3-4674-a195-5567f469b942,proj11,proj11,planner,1.0,proj62task2a,dept4,False,task,proj12,dept6,,False,proj62task2propa,setStatus,False
48,cdb1b03a-2821-4f78-a8b6-147914a7ce1c,proj11,proj11,planner,2.0,proj71task1propa,dept4,False,budget,proj32,dept6,1.0,False,proj71task2propa,write,False
49,6d5f739b-4a7b-4e0c-944a-fdff17852fb4,proj41,,planner,,proj62task1propa,dept2,False,schedule,proj21,dept2,2.0,True,proj72task2a,approve,False
50,ee2c98a9-db73-4f03-834b-2ecf7e69f6ec,proj22,proj22,planner,2.0,proj72task2propa,,True,schedule,proj61,dept6,1.0,True,proj71task2propa,request,False
51,f3d78a5d-fdea-48ee-89be-fd8513a57a78,proj21,,planner,2.0,proj72task1a,,False,budget,proj12,dept6,,False,proj72task2a,write,False
52,5942081c-d3a6-4f0b-b0a6-d2ca106719b3,proj22,,planner,,proj72task1propa,,True,budget,proj11,dept1,2.0,True,proj72task2propa,setSchedule,False
53,17f2eed1-c515-47bf-bd1e-f50686d97b40,proj31,proj31,planner,1.0,proj73task2a,,True,budget,proj42,dept2,1.0,True,proj73task2propa,request,False
54,0e0ec95b-d2a1-4638-8f61-11fa2ed8ac45,proj11,proj11,planner,1.0,proj71task2a,,True,budget,proj12,dept1,1.0,False,proj73task2a,setCost,False
55,9d0ae024-f398-47c5-8538-d7b9e363c03a,proj51,proj51,planner,1.0,proj62task2a,,False,task,proj11,dept4,,False,proj72task1a,setStatus,False
56,b6b4c918-2f56-4176-82ab-fd76f25938ab,proj22,proj22,planner,2.0,proj62task2propa,dept4,False,task,proj22,dept6,,True,proj72task2propa,setSchedule,False
57,6a0aa442-e168-4398-b005-ad0da724d0b5,proj61,,planner,2.0,proj73task1propa,,False,task,proj32,dept4,,False,proj71task2a,setSchedule,False
58,174e9f0e-900a-40f3-82e6-d2db9f70dacc,proj31,,planner,2.0,proj72task1a,dept4,True,task,proj32,dept5,,False,proj71task1propa,setCost,False
59,1e6ec5fa-336c-4d19-be80-a76ce0df665b,proj31,proj31,planner,,proj62task2propa,dept3,False,task,proj51,dept4,,True,proj72task2propa,setSchedule,False
60,bf455570-6062-461d-bd41-2f1dd07b635e,proj61,proj61,planner,,proj73task2a,dept5,True,schedule,proj42,dept6,1.0,False,proj71task1a,setCost,False
61,6f8dc46b-3857-45f4-931b-bb2fa8368de2,proj41,proj41,planner,,proj72task2a,,True,budget,proj12,dept5,2.0,True,proj72task1propa,read,False
62,5e3dd6b7-ed63-4516-819f-a4853ff06e46,proj61,proj61,planner,2.0,proj73task2propa,dept3,False,schedule,proj51,dept1,,False,proj73task1a,setStatus,False
63,b47c1cc9-65bc-4fc9-bb4b-fcd3a63776f8,proj42,,planner,2.0,proj72task2a,,True,schedule,proj31,dept3,,True,proj73task2a,request,False
64,a2810b29-03c7-4352-ad1a-cdebfdf9ae81,proj62,proj62,planner,,proj62task2propa,,False,budget,proj61,dept6,1.0,False,proj73task2a,setSchedule,False
65,7b4016ff-92f5-4054-82e8-a5c153fda308,proj11,proj11,planner,2.0,proj62task2propa,dept4,False,schedule,proj31,dept5,1.0,False,proj73task1propa,setStatus,False
66,6bd41e41-fb36-473c-a2d9-a8669f825d21,proj41,,planner,,proj72task1a,dept5,True,budget,proj31,dept2,,True,proj72task1propa,request,False
67,0cbb7871-03f7-4875-af02-d2eb0524c65c,proj51,,planner,1.0,proj73task2a,dept2,False,task,proj21,dept1,2.0,True,proj71task1propa,setCost,False
68,c6347c39-0085-4ace-870d-0b097503e44e,proj32,proj32,planner,2.0,proj62task2a,dept3,True,budget,proj21,dept1,2.0,False,proj73task1a,setStatus,False
69,255bd32d-539a-433b-a654-e68b5c155f78,proj41,,planner,2.0,proj62task1propa,,False,task,proj41,dept5,,True,proj62task2a,approve,False
70,a7df5070-9e24-45b8-b2a7-ca9a3fadb919,proj22,proj22,planner,2.0,proj62task1propa,,True,budget,proj32,dept3,,False,proj62task2a,setSchedule,False
71,7f449425-a29f-4b95-afaa-0dbd7654fea8,proj51,,planner,,proj62task1propa,dept2,False,schedule,proj61,dept6,,False,proj71task2propa,setCost,False
